w_ex,w_trip,strat_id,psu_id,YEAR,ST,ID_CODE,WAVE,var_id,CLS,wp_int,wp_catch,prim1_common,PARTY,INTSITE,TIME,PRT_CODE,CLS_ID,date,date_time_mrip,w_psu,w_int,ALMACO JACK_claim,ALMACO JACK_release,ATLANTIC SHARPNOSE SHARK_claim,ATLANTIC SHARPNOSE SHARK_release,BANDED RUDDERFISH_claim,BANDED RUDDERFISH_release,BLACK GROUPER_claim,BLACK GROUPER_release,BLACK SEA BASS_claim,BLACK SEA BASS_release,BLACKFIN TUNA_claim,BLACKFIN TUNA_release,BLACKTIP SHARK_claim,BLACKTIP SHARK_release,BLUEFISH_claim,BLUEFISH_release,COBIA_claim,COBIA_release,DOLPHIN_claim,DOLPHIN_release,GAG_claim,GAG_release,GRAY SNAPPER_claim,GRAY SNAPPER_release,GRAY TRIGGERFISH_claim,GRAY TRIGGERFISH_release,GREAT BARRACUDA_claim,GREAT BARRACUDA_release,GREATER AMBERJACK_claim,GREATER AMBERJACK_release,HOGFISH_claim,HOGFISH_release,KING MACKEREL_claim,KING MACKEREL_release,LANE SNAPPER_claim,LANE SNAPPER_release,LEMON SHARK_claim,LEMON SHARK_release,LIONFISH_claim,LIONFISH_release,LITTLE TUNNY_claim,LITTLE TUNNY_release,LITTLEHEAD PORGY_claim,LITTLEHEAD PORGY_release,MUTTON SNAPPER_claim,MUTTON SNAPPER_release,RED DRUM_claim,RED DRUM_release,RED GROUPER_claim,RED GROUPER_release,RED PORGY_claim,RED PORGY_release,RED SNAPPER_claim,RED SNAPPER_release,SAILFISH_claim,SAILFISH_release,SAND SEATROUT_claim,SAND SEATROUT_release,SCAMP_claim,SCAMP_release,SHEEPSHEAD_claim,SHEEPSHEAD_release,SPANISH MACKEREL_claim,SPANISH MACKEREL_release,SPINNER SHARK_claim,SPINNER SHARK_release,SPOTTED SEATROUT_claim,SPOTTED SEATROUT_release,TRIPLETAIL_claim,TRIPLETAIL_release,VERMILION SNAPPER_claim,VERMILION SNAPPER_release,WAHOO_claim,WAHOO_release,WHITE GRUNT_claim,WHITE GRUNT_release,WHITEBONE PORGY_claim,WHITEBONE PORGY_release,YELLOWTAIL SNAPPER_claim,YELLOWTAIL SNAPPER_release,mrip_non_cls_claim,mrip_non_cls_release,wave_year
1,5.150112903537366,2017082815weS:8AM-8PM,20174281515770202e5,2017,28,1577020170819015a,4,2017082815weS:8AM-8PM,NA,7.03693520942124,7.03693520942124,RED DRUM,6,4254,12:50:00,1577020170819015a,NA,2017-08-19,2017-08-19T12:50:00Z,2.932358180851027,5.150112903537366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4_2017
1,30.0683083598013,201709115wdS:8AM-8PM,20175115150172016e4,2017,1,1501720170919001a,5,201709115wdS:8AM-8PM,NA,41.0696529116888,41.0696529116888,NA,1,1474,12:30:00,1501720170919001a,NA,2017-09-19,2017-09-19T12:30:00Z,30.068308359801303,30.0683083598013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5_2017
2,18.515027140013085,201709115wdS:8AM-8PM,20175115150172016e4,2017,1,1501720170920001a,5,201709115wdS:8AM-8PM,Y,50.578551290064,50.578551290064,NA,2,1474,12:10:00,1501720170920001a,29,2017-09-20,2017-09-20T12:10:00Z,27.772540710019634,37.03005428002617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
4,18.515027140013085,201709115wdS:8AM-8PM,20175115150172016e4,2017,1,1501720170920002a,5,201709115wdS:8AM-8PM,NA,101.157102580128,101.157102580128,NA,4,1474,12:35:00,1501720170920002a,NA,2017-09-20,2017-09-20T12:35:00Z,27.772540710019634,74.06010856005234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
1,87.03703075920548,201709115wdS:8AM-8PM,20175115150172016e4,2017,1,1501720170926001a,5,201709115wdS:8AM-8PM,NA,118.882000309783,118.882000309783,RED DRUM,2,1474,12:35:00,1501720170926001a,NA,2017-09-26,2017-09-26T12:35:00Z,29.012343586401833,87.03703075920548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
1,96.77107869297213,201709115wdS:8AM-8PM,20175115157632018e4,2017,1,1576320170918001a,5,201709115wdS:8AM-8PM,NA,395.786766769738,395.786766769738,NA,2,115,11:15:00,1576320170918001a,NA,2017-09-18,2017-09-18T11:15:00Z,48.38553934648607,96.77107869297213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
1,96.77107869297213,201709115wdS:8AM-8PM,20175115157632018e4,2017,1,1576320170918009a,5,201709115wdS:8AM-8PM,NA,268.61704063357,268.61704063357,NA,2,115,13:22:00,1576320170918008a,NA,2017-09-18,2017-09-18T13:22:00Z,48.38553934648607,96.77107869297213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
2,9.029780954501456,201709115weS:8AM-8PM,20175115150322018e4,2017,1,1503220170909001a,5,201709115weS:8AM-8PM,NA,50.1297096266367,50.1297096266367,NA,4,1231,12:15:00,1503220170909001a,NA,2017-09-09,2017-09-09T12:15:00Z,18.059561909002916,18.059561909002912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5_2017
1,12.646399578351284,201709115weS:8AM-8PM,2017511515714202e5,2017,1,1571420170909001a,5,201709115weS:8AM-8PM,NA,24.7157526746211,24.7157526746211,NA,4,68,16:00:00,1571420170909001a,NA,2017-09-09,2017-09-09T16:00:00Z,12.646399578351286,12.646399578351284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
1,12.646399578351284,201709115weS:8AM-8PM,2017511515714202e5,2017,1,1571420170909005a,5,201709115weS:8AM-8PM,NA,24.7157526746211,24.7157526746211,NA,4,68,16:08:00,1571420170909005a,NA,2017-09-09,2017-09-09T16:08:00Z,12.646399578351286,12.646399578351284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5_2017
1,12.646399578351284,201709115weS:8AM-8PM,2017511515714202e5,2017,1,1571420170909009a,5,201709115weS:8AM-8PM,NA,24.7157526746211,24.7157526746211,NA,3,68,16:16:00,1571420170909009a,NA,2017-09-09,2017-09-09T16:16:00Z,12.646399578351286,12.646399578351284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5_2017
1,15.84899432286002,201709115weS:8AM-8PM,2017511515714202e5,2017,1,1571420170915004a,5,201709115weS:8AM-8PM,NA,64.8212493269672,64.8212493269672,CREVALLE JACK,2,115,12:45:00,1571420170915004a,NA,2017-09-15,2017-09-15T12:45:00Z,12.326995584446685,15.84899432286002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5_2017
1,44.11382660833556,201709115weS:8AM-8PM,20175115157632018e4,2017,1,1576320170903029a,5,201709115weS:8AM-8PM,NA,266.43897816545,266.43897816545,RED SNAPPER,3,115,18:39:00,1576320170903029a,NA,2017-09-03,2017-09-03T18:39:00Z,51.71965878218653,44.11382660833556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
1,130.77491437841414,2017091215wdS:8AM-8PM,20175121515647203e5,2017,12,1564720170919001a,5,2017091215wdS:8AM-8PM,NA,74.4179196935711,74.4179196935711,NA,3,664,11:35:00,1564720170919001a,NA,2017-09-19,2017-09-19T11:35:00Z,64.5958429561201,130.77491437841414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,5,5_2017
1,130.77491437841414,2017091215wdS:8AM-8PM,20175121515647203e5,2017,12,1564720170919004a,5,2017091215wdS:8AM-8PM,NA,65.6173538647662,65.6173538647662,RED DRUM,2,664,11:44:00,1564720170919004a,NA,2017-09-19,2017-09-19T11:44:00Z,64.5958429561201,130.77491437841414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5_2017
1,130.77491437841414,2017091215wdS:8AM-8PM,20175121515647203e5,2017,12,1564720170919006a,5,2017091215wdS:8AM-8PM,NA,250.116943206001,250.116943206001,NA,5,664,12:24:00,1564720170919006a,NA,2017-09-19,2017-09-19T12:24:00Z,64.5958429561201,130.77491437841414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,5_2017
1,130.77491437841414,2017091215wdS:8AM-8PM,20175121515647203e5,2017,12,1564720170919011a,5,2017091215wdS:8AM-8PM,NA,74.4179196935711,74.4179196935711,GREAT BARRACUDA,1,664,13:30:00,1564720170919011a,NA,2017-09-19,2017-09-19T13:30:00Z,64.5958429561201,130.77491437841414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
2,315.2411010777487,2017091215wdS:8AM-8PM,20175121515660202e5,2017,12,1566020170928002a,5,2017091215wdS:8AM-8PM,NA,272.035037517586,272.035037517586,RED DRUM,4,3470,11:49:00,1566020170928002a,NA,2017-09-28,2017-09-28T11:49:00Z,311.42462995018894,630.4822021554974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,75,5_2017
1,315.2411010777487,2017091215wdS:8AM-8PM,20175121515660202e5,2017,12,1566020170928004a,5,2017091215wdS:8AM-8PM,NA,160.836434803951,160.836434803951,KING MACKEREL,2,3470,12:00:00,1566020170928004a,NA,2017-09-28,2017-09-28T12:00:00Z,311.42462995018894,315.2411010777487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
1,954.5563508058577,2017091215wdS:8AM-8PM,20175121515771202e5,2017,12,1577120170914001a,5,2017091215wdS:8AM-8PM,NA,394.305457752962,394.305457752962,RED DRUM,4,608,10:47:00,1577120170914001a,NA,2017-09-14,2017-09-14T10:47:00Z,345,954.5563508058577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
1.6666666666666667,63.16423688935238,2017091215wdS:8AM-8PM,20175121515771202e5,2017,12,1577120170914005a,5,2017091215wdS:8AM-8PM,NA,447.189503408988,447.189503408988,NA,5,608,11:09:00,1577120170914005a,NA,2017-09-14,2017-09-14T11:09:00Z,22.829099307159353,105.27372814892063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_2017
1,63.164236889352374,2017091215wdS:8AM-8PM,20175121515771202e5,2017,12,1577120170914008a,5,2017091215wdS:8AM-8PM,NA,447.189503408988,447.189503408988,NA,2,608,11:30:00,1577120170914008a,NA,2017-09-14,2017-09-14T11:30:00Z,22.829099307159353,63.164236889352374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,40,16,5_2017
1,63.164236889352374,2017091215wdS:8AM-8PM,20175121515771202e5,2017,12,1577120170914010a,5,2017091215wdS:8AM-8PM,NA,447.189503408988,447.189503408988,NA,4,608,13:50:00,1577120170914010a,NA,2017-09-14,2017-09-14T13:50:00Z,22.829099307159353,63.164236889352374,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,2,1,5_2017
1.2,50.253170673969514,2017091215weS:8AM-8PM,20175121515647203e5,2017,12,1564720170922001a,5,2017091215weS:8AM-8PM,NA,26.1418862884518,26.1418862884518,NA,6,4263,12:02:00,1564720170922001a,NA,2017-09-22,2017-09-22T12:02:00Z,42.537558509738815,60.30380480876341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,3,10,5_2017
1.25,49.97100560933707,2017091215weS:8AM-8PM,20175121515647203e5,2017,12,1564720170922006a,5,2017091215weS:8AM-8PM,NA,91.2632341068263,91.2632341068263,NA,5,4263,12:16:00,1564720170922006a,NA,2017-09-22,2017-09-22T12:16:00Z,42.537558509738815,62.46375701167134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5_2017
1,51.663995997131686,2017091215weS:8AM-8PM,20175121515647203e5,2017,12,1564720170922010a,5,2017091215weS:8AM-8PM,NA,74.2585032790175,74.2585032790175,NA,7,4263,13:50:00,1564720170922010a,NA,2017-09-22,2017-09-22T13:50:00Z,42.537558509738815,51.663995997131686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,5_2017
1,142.58317371443883,2017091215weS:8AM-8PM,20175121515647203e5,2017,12,1564720170922017a,5,2017091215weS:8AM-8PM,NA,74.2585032790175,74.2585032790175,NA,6,4263,14:55:00,1564720170922017a,NA,2017-09-22,2017-09-22T14:55:00Z,132.0645359261957,142.58317371443883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,5_2017
1.1666666666666667,141.37389486601415,2017091215weS:8AM-8PM,20175121515647203e5,2017,12,1564720170922023a,5,2017091215weS:8AM-8PM,NA,85.5949904975567,85.5949904975567,NA,7,4263,15:15:00,1564720170922023a,NA,2017-09-22,2017-09-22T15:15:00Z,132.0645359261957,164.9362106770165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,5_2017
1,55.77705651329294,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170902001a,5,2017091215weS:8AM-8PM,Y,80.7347101933788,80.7347101933788,VERMILION SNAPPER,6,693,11:18:00,1577120170902001a,66,2017-09-02,2017-09-02T11:18:00Z,39.491296770042254,55.77705651329295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,1,0,0,0,3,18,5_2017
1,55.77705651329294,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170902007a,5,2017091215weS:8AM-8PM,NA,24.0212002539396,24.0212002539396,NA,6,693,12:10:00,1577120170902007a,NA,2017-09-02,2017-09-02T12:10:00Z,39.491296770042254,55.77705651329295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5_2017
4,49.42834255906317,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170902013a,5,2017091215weS:8AM-8PM,Y,304.220100870168,304.220100870168,NA,8,693,13:05:00,1577120170902013a,54,2017-09-02,2017-09-02T13:05:00Z,39.491296770042254,197.71337023625267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,2,0,0,0,1,0,5_2017
1.6666666666666667,52.39107573770373,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170902015a,5,2017091215weS:8AM-8PM,NA,38.797681867248,38.797681867248,NA,5,693,13:39:00,1577120170902015a,NA,2017-09-02,2017-09-02T13:39:00Z,39.491296770042254,87.31845956283955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5_2017
1,176.5749195391694,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170902018a,5,2017091215weS:8AM-8PM,Y,80.7347101933788,80.7347101933788,VERMILION SNAPPER,8,693,14:29:00,1577120170902018a,200,2017-09-02,2017-09-02T14:29:00Z,140.32097452086285,176.5749195391694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,0,0,0,7,0,0,0,0,6,5_2017
1.1,175.8053784538082,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170902026a,5,2017091215weS:8AM-8PM,Y,26.2376724959358,26.2376724959358,NA,11,693,14:59:00,1577120170902026a,33,2017-09-02,2017-09-02T14:59:00Z,140.32097452086285,193.385916299189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,2,0,0,0,0,1,5_2017
1.1666666666666667,175.36564069074467,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170902036a,5,2017091215weS:8AM-8PM,Y,93.1505652309782,93.1505652309782,NA,7,693,17:00:00,1577120170902036a,191,2017-09-02,2017-09-02T17:00:00Z,140.32097452086285,204.59324747253547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5_2017
2.5,146.57203910327058,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170903001a,5,2017091215weS:8AM-8PM,NA,170.177134781227,170.177134781227,GRAY TRIGGERFISH,5,122,10:39:00,1577120170903001a,NA,2017-09-03,2017-09-03T10:39:00Z,300,366.43009775817643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5_2017
1,366.43009775817643,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170903003a,5,2017091215weS:8AM-8PM,NA,170.177134781227,170.177134781227,GRAY TRIGGERFISH,5,122,11:35:00,1577120170903003a,NA,2017-09-03,2017-09-03T11:35:00Z,302.6225005793645,366.43009775817643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5_2017
1,366.4300977581764,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170903008a,5,2017091215weS:8AM-8PM,NA,170.177134781227,170.177134781227,RED SNAPPER,3,122,11:55:00,1577120170903008a,NA,2017-09-03,2017-09-03T11:55:00Z,302.6225005793645,366.43009775817643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,3,5_2017
1,366.4300977581764,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170903011a,5,2017091215weS:8AM-8PM,NA,170.177134781227,170.177134781227,RED SNAPPER,3,122,12:15:00,1577120170903011a,NA,2017-09-03,2017-09-03T12:15:00Z,302.6225005793645,366.43009775817643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,5_2017
1,366.4300977581764,2017091215weS:8AM-8PM,20175121515771202e5,2017,12,1577120170903014a,5,2017091215weS:8AM-8PM,NA,170.177134781227,170.177134781227,GRAY TRIGGERFISH,3,122,12:39:00,1577120170903014a,NA,2017-09-03,2017-09-03T12:39:00Z,302.6225005793645,366.43009775817643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,7,5_2017
